SEASON_ID,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FT_PCT,FG3_PCT,PLUS_MINUS,IS_HOME,LAST5_PTS,LAST5_REB,LAST5_AST,LAST5_STL,LAST5_BLK,LAST5_TOV,LAST5_FG_PCT,LAST5_FT_PCT,LAST5_FG3_PCT,LAST5_PLUS_MINUS
22017,0021700402,2017-12-12 00:00:00,1610612759,26,1514,0,89,49,20,4,5,10,0.402,0.632,0.25,-6,0,101.8,44.4,21.6,6.0,6.4,14.6,0.4586,0.8382,0.374,3.6
22017,0021700400,2017-12-12 00:00:00,1610612764,29,1683,0,98,49,18,8,3,11,0.4,0.818,0.182,-5,0,101.0,41.2,23.0,9.4,4.0,11.6,0.45220000000000005,0.7731999999999999,0.35200000000000004,-1.2
22017,0021700400,2017-12-12 00:00:00,1610612751,1,115,1,103,53,26,4,6,14,0.405,0.758,0.233,5,1,102.0,48.4,24.0,3.8,5.0,17.4,0.4418,0.7424000000000001,0.35140000000000005,1.2
22017,0021700399,2017-12-12 00:00:00,1610612752,19,1144,1,113,49,25,7,7,14,0.475,0.727,0.409,4,1,101.8,40.6,21.4,6.2,3.2,15.6,0.477,0.8305999999999999,0.3646,-2.0
22017,0021700402,2017-12-12 00:00:00,1610612742,6,402,1,95,49,17,8,2,8,0.427,0.833,0.375,6,1,102.8,42.0,22.0,5.4,5.0,11.6,0.469,0.7727999999999999,0.4024,4.8
22017,0021700401,2017-12-12 00:00:00,1610612755,22,1293,1,118,52,32,6,3,26,0.5,0.844,0.423,6,0,107.0,44.8,27.2,6.8,5.8,17.2,0.44980000000000003,0.9074,0.3236,-5.2
22017,0021700398,2017-12-12 00:00:00,1610612743,7,413,1,103,44,27,8,3,17,0.506,0.929,0.333,19,0,110.6,43.8,23.6,6.8,5.4,12.6,0.45220000000000005,0.7651999999999999,0.38480000000000003,-1.4
22017,0021700398,2017-12-12 00:00:00,1610612765,8,500,0,84,40,17,7,2,21,0.354,0.864,0.36,-19,1,95.0,43.8,17.8,7.2,2.0,12.8,0.4016,0.6839999999999999,0.33320000000000005,-5.2
22017,0021700403,2017-12-12 00:00:00,1610612756,23,1358,0,92,45,22,5,4,12,0.411,0.786,0.219,-7,0,107.8,42.0,21.0,6.8,4.0,13.0,0.47040000000000004,0.7605999999999999,0.3412,-3.4
22017,0021700397,2017-12-12 00:00:00,1610612737,0,4,0,114,37,26,8,4,10,0.467,0.923,0.444,-9,0,106.8,41.8,23.2,8.0,4.0,15.0,0.453,0.7524,0.3764,-1.8
22017,0021700399,2017-12-12 00:00:00,1610612747,13,772,0,109,52,24,6,6,16,0.412,0.8,0.371,-4,0,107.0,44.2,22.6,9.2,5.0,17.0,0.4524,0.6921999999999999,0.3444,-5.6
22017,0021700408,2017-12-13 00:00:00,1610612748,15,922,0,95,36,19,6,1,16,0.472,0.609,0.433,-7,1,102.6,35.0,21.8,6.8,5.6,14.6,0.493,0.7372,0.4244,0.4
22017,0021700412,2017-12-13 00:00:00,1610612745,10,612,1,108,45,24,7,5,10,0.443,0.684,0.378,12,1,120.4,41.8,21.8,10.8,3.6,13.6,0.507,0.7651999999999999,0.40700000000000003,13.8
22017,0021700408,2017-12-13 00:00:00,1610612757,24,1407,1,102,33,14,7,2,11,0.5,0.87,0.357,7,0,104.0,41.4,17.6,5.6,3.6,13.6,0.44220000000000004,0.8628,0.3416,-9.4
22017,0021700404,2017-12-13 00:00:00,1610612754,11,686,0,95,42,18,11,7,14,0.449,0.667,0.355,-5,1,112.0,43.6,23.0,7.4,4.0,12.0,0.4786,0.7632000000000001,0.3738,5.8
22017,0021700405,2017-12-13 00:00:00,1610612746,12,716,1,106,51,25,10,6,9,0.443,0.8,0.462,11,0,100.8,41.6,20.0,6.2,5.4,11.6,0.4316,0.7554000000000001,0.33740000000000003,-6.4
22017,0021700411,2017-12-13 00:00:00,1610612756,23,1389,0,109,41,20,3,9,11,0.446,0.794,0.333,-6,1,104.0,41.6,20.6,6.2,4.6,13.0,0.45759999999999995,0.7724,0.3266,-3.8
22017,0021700406,2017-12-13 00:00:00,1610612763,14,840,0,87,47,18,6,2,17,0.383,0.938,0.357,-6,0,94.6,36.2,20.0,6.6,4.4,15.4,0.4436,0.735,0.3476,-8.6
22017,0021700410,2017-12-13 00:00:00,1610612740,18,1089,1,115,41,35,5,8,21,0.563,0.8,0.52,7,1,120.2,41.0,28.6,7.8,4.6,16.8,0.5284,0.6876,0.4648,-1.6
22017,0021700407,2017-12-13 00:00:00,1610612738,2,151,1,124,30,29,10,7,14,0.595,0.792,0.44,6,1,97.2,46.6,20.4,5.8,3.4,14.2,0.4478,0.7714000000000001,0.3428,0.4
22017,0021700407,2017-12-13 00:00:00,1610612743,7,408,0,118,48,22,8,4,16,0.495,0.731,0.321,-6,0,108.2,44.8,23.8,6.8,4.8,13.6,0.4614000000000001,0.7868,0.374,-0.6
22017,0021700406,2017-12-13 00:00:00,1610612764,29,1725,1,93,44,21,7,8,15,0.468,0.5,0.409,6,1,98.8,41.2,21.0,8.6,3.4,11.6,0.4356,0.7684,0.3218,-5.8
22017,0021700404,2017-12-13 00:00:00,1610612760,20,1171,1,100,52,26,10,6,14,0.409,0.625,0.448,5,0,98.0,46.6,18.2,7.2,3.6,15.0,0.4194,0.6462,0.2972,-1.6
22017,0021700409,2017-12-13 00:00:00,1610612741,4,288,1,103,46,21,9,3,9,0.441,0.667,0.412,3,1,103.6,46.2,22.6,6.2,5.4,13.0,0.4726,0.6672,0.33540000000000003,1.8
22017,0021700410,2017-12-13 00:00:00,1610612749,16,945,0,108,38,23,14,5,10,0.463,0.632,0.296,-7,0,107.8,37.2,20.2,8.0,5.0,11.6,0.487,0.8198000000000001,0.3708,4.4
22017,0021700409,2017-12-13 00:00:00,1610612762,28,1628,0,100,48,24,3,8,17,0.462,1.0,0.3,-3,0,105.0,40.0,21.8,9.8,3.8,14.2,0.4732,0.746,0.38380000000000003,3.8
22017,0021700412,2017-12-13 00:00:00,1610612766,3,183,0,96,56,14,4,5,12,0.414,0.741,0.19,-12,0,103.4,47.0,19.8,7.8,5.2,12.6,0.42560000000000003,0.733,0.33540000000000003,-2.0
22017,0021700405,2017-12-13 00:00:00,1610612753,21,1259,0,95,45,24,6,6,12,0.42,0.571,0.333,-11,1,101.6,43.0,23.4,6.8,4.8,15.2,0.4492,0.8088000000000001,0.27219999999999994,-4.4
22017,0021700411,2017-12-13 00:00:00,1610612761,27,1589,1,115,45,16,7,3,7,0.435,0.839,0.346,6,0,111.0,42.4,24.0,8.6,4.6,13.4,0.45899999999999996,0.7767999999999999,0.3374,7.4
22017,0021700415,2017-12-14 00:00:00,1610612747,13,759,0,112,49,33,7,3,18,0.495,0.643,0.29,-9,0,104.2,47.8,21.4,8.0,5.2,16.8,0.43579999999999997,0.6922,0.3436,-5.6
22017,0021700414,2017-12-14 00:00:00,1610612752,19,1103,1,111,40,23,11,4,14,0.461,0.864,0.5,7,0,104.4,41.4,22.8,6.8,3.8,15.6,0.4796,0.796,0.3798,-0.2
22017,0021700417,2017-12-14 00:00:00,1610612744,9,557,1,112,41,35,7,4,16,0.603,0.778,0.5,15,1,112.4,43.0,29.8,7.2,9.0,14.0,0.5168,0.7522,0.3976,12.6
22017,0021700415,2017-12-14 00:00:00,1610612739,5,331,1,121,39,32,10,5,17,0.5,0.8,0.417,9,1,108.8,40.6,26.8,6.4,2.6,13.4,0.4932,0.7586,0.40700000000000003,8.0
22017,0021700416,2017-12-14 00:00:00,1610612750,17,1039,1,119,39,29,12,9,10,0.561,0.85,0.476,23,1,105.2,43.4,21.2,8.6,3.8,11.8,0.4662,0.8198000000000001,0.29019999999999996,1.6
22017,0021700413,2017-12-14 00:00:00,1610612737,0,36,0,91,34,28,6,6,17,0.457,0.615,0.355,-14,1,106.8,39.8,24.8,7.2,3.8,15.0,0.4514,0.7942,0.3912,-6.0
22017,0021700416,2017-12-14 00:00:00,1610612758,25,1467,0,96,42,24,4,2,14,0.414,0.833,0.424,-23,0,100.2,42.2,20.4,10.0,3.8,16.2,0.465,0.6626000000000001,0.39139999999999997,-2.4
22017,0021700413,2017-12-14 00:00:00,1610612765,8,464,1,105,46,26,10,3,15,0.456,0.833,0.433,14,0,91.2,44.6,17.2,7.0,2.0,13.2,0.3852,0.6942,0.3472,-8.0
22017,0021700417,2017-12-14 00:00:00,1610612742,6,356,0,97,31,25,7,1,12,0.451,0.765,0.345,-15,0,100.2,41.0,20.6,6.2,4.0,9.8,0.46319999999999995,0.7856,0.386,0.8
22017,0021700414,2017-12-14 00:00:00,1610612751,1,105,0,104,43,21,10,4,18,0.446,0.783,0.286,-7,1,100.8,48.6,24.2,3.6,6.0,17.4,0.42940000000000006,0.782,0.3222,1.2
22017,0021700421,2017-12-15 00:00:00,1610612760,20,1181,1,119,60,28,10,5,18,0.416,0.526,0.429,2,0,100.0,47.6,19.2,7.6,4.4,13.8,0.4162,0.6759999999999999,0.33219999999999994,-1.2
22017,0021700418,2017-12-15 00:00:00,1610612766,3,217,0,98,42,21,7,1,17,0.41,0.741,0.37,-6,1,101.8,47.8,19.2,6.0,5.2,12.0,0.4274,0.7162,0.33819999999999995,-6.4
22017,0021700426,2017-12-15 00:00:00,1610612741,4,247,1,115,50,24,8,0,12,0.488,0.657,0.364,6,0,106.0,46.8,22.6,7.2,5.0,12.6,0.47779999999999995,0.645,0.36479999999999996,6.8
22017,0021700420,2017-12-15 00:00:00,1610612757,24,1413,1,95,45,18,7,9,15,0.43,0.867,0.444,7,0,106.2,38.0,17.0,6.0,3.4,12.0,0.45780000000000004,0.8604,0.36079999999999995,-5.6
22017,0021700423,2017-12-15 00:00:00,1610612762,28,1626,1,107,55,19,6,2,16,0.482,0.778,0.52,12,0,102.2,40.4,21.6,9.0,4.8,16.0,0.46679999999999994,0.8019999999999999,0.3638,2.0
22017,0021700422,2017-12-15 00:00:00,1610612764,29,1723,1,100,50,21,12,7,19,0.443,0.652,0.226,9,1,103.6,43.8,23.4,8.4,4.6,12.0,0.4716,0.7032,0.36360000000000003,4.8
22017,0021700421,2017-12-15 00:00:00,1610612755,22,1325,0,117,50,35,13,4,20,0.44,0.8,0.283,-2,1,109.0,45.8,28.2,6.6,5.6,18.8,0.46840000000000004,0.9012,0.3368,-5.0
22017,0021700428,2017-12-15 00:00:00,1610612745,10,634,1,124,45,20,15,3,14,0.473,0.8,0.36,15,1,118.4,41.0,21.4,10.4,4.6,12.6,0.49800000000000005,0.7496,0.3926,12.0
22017,0021700424,2017-12-15 00:00:00,1610612761,27,1596,1,120,45,26,11,5,10,0.557,0.556,0.25,33,1,110.0,42.0,21.4,8.8,3.6,12.4,0.44699999999999995,0.8112,0.344,7.6
22017,0021700418,2017-12-15 00:00:00,1610612748,15,873,1,104,40,25,10,8,18,0.5,0.882,0.355,6,0,100.6,34.4,20.6,6.4,5.0,13.4,0.48979999999999996,0.7352000000000001,0.43099999999999994,-2.0
22017,0021700424,2017-12-15 00:00:00,1610612751,1,84,0,87,37,15,4,1,24,0.421,0.842,0.304,-33,0,101.2,48.0,23.2,5.4,5.2,17.2,0.4356,0.7766,0.2984,2.2
22017,0021700419,2017-12-15 00:00:00,1610612765,8,474,1,104,44,22,7,10,9,0.419,0.765,0.406,6,0,93.6,45.4,19.4,7.4,2.2,14.2,0.394,0.7358,0.3746,-4.6
22017,0021700427,2017-12-15 00:00:00,1610612743,7,452,1,117,48,30,12,4,15,0.46,0.643,0.444,6,1,110.8,44.6,23.2,7.4,4.6,15.4,0.4768,0.8026,0.3604,1.6
22017,0021700427,2017-12-15 00:00:00,1610612740,18,1051,0,111,42,27,8,8,20,0.473,0.714,0.441,-6,0,120.2,39.8,29.0,6.6,5.4,16.8,0.542,0.7276,0.4868,1.8
22017,0021700419,2017-12-15 00:00:00,1610612754,11,675,0,98,51,21,6,4,14,0.402,0.76,0.3,-6,1,108.0,42.8,22.4,8.2,4.4,12.8,0.48020000000000007,0.742,0.3832,5.8
22017,0021700422,2017-12-15 00:00:00,1610612746,12,724,0,91,47,17,12,6,20,0.384,0.621,0.292,-9,0,105.6,44.2,21.8,6.6,5.4,11.2,0.45039999999999997,0.7762,0.37520000000000003,1.0
22017,0021700425,2017-12-15 00:00:00,1610612737,0,13,0,94,35,27,12,5,17,0.442,0.875,0.387,-2,0,107.0,39.0,26.8,6.6,4.6,14.8,0.46959999999999996,0.7616,0.4022,-4.8
22017,0021700423,2017-12-15 00:00:00,1610612738,2,172,0,95,31,20,10,5,9,0.407,0.842,0.29,-12,1,99.8,43.6,21.2,6.8,4.2,14.0,0.4566,0.772,0.3398,-0.6
22017,0021700426,2017-12-15 00:00:00,1610612749,16,961,0,109,43,24,6,5,11,0.482,0.69,0.273,-6,1,107.6,37.6,20.8,9.0,4.8,10.6,0.48100000000000004,0.7796,0.3668,2.0
22017,0021700428,2017-12-15 00:00:00,1610612759,26,1518,0,109,39,22,10,5,17,0.489,0.538,0.385,-15,0,102.2,46.4,22.8,4.6,5.6,13.2,0.4574000000000001,0.8168,0.3668,3.0
22017,0021700420,2017-12-15 00:00:00,1610612753,21,1270,0,88,45,15,7,3,16,0.381,0.737,0.345,-7,1,99.6,43.6,24.4,6.4,5.4,15.2,0.44299999999999995,0.7506,0.296,-7.6
22017,0021700425,2017-12-15 00:00:00,1610612763,14,841,1,96,43,21,12,6,22,0.462,0.706,0.48,2,1,93.0,37.4,19.2,6.6,3.2,15.6,0.4258,0.7475999999999999,0.3618,-10.4
22017,0021700431,2017-12-16 00:00:00,1610612752,19,1150,1,111,35,21,9,3,16,0.551,0.808,0.609,15,1,107.2,40.8,22.2,8.2,4.2,14.8,0.4838,0.8311999999999999,0.4276,4.8
22017,0021700433,2017-12-16 00:00:00,1610612749,16,938,0,111,40,17,12,7,14,0.463,0.818,0.296,-4,0,109.4,40.6,22.2,9.0,5.4,10.8,0.48760000000000003,0.7425999999999999,0.3356,3.0
22017,0021700434,2017-12-16 00:00:00,1610612756,23,1351,1,108,52,22,4,3,27,0.458,0.886,0.458,2,0,102.8,40.6,19.6,4.8,4.6,13.0,0.45,0.7766,0.3022,-7.8
22017,0021700429,2017-12-16 00:00:00,1610612766,3,226,0,91,51,18,9,3,7,0.344,0.643,0.226,-2,1,104.0,46.4,20.0,6.4,4.8,13.0,0.43920000000000003,0.7114,0.34900000000000003,-4.8
22017,0021700436,2017-12-16 00:00:00,1610612763,14,843,0,93,38,18,8,3,14,0.405,0.882,0.412,-9,1,94.6,40.6,20.6,7.4,3.4,17.0,0.4354,0.7252000000000001,0.372,-7.8
22017,0021700431,2017-12-16 00:00:00,1610612760,20,1179,0,96,42,18,9,7,14,0.424,0.6,0.444,-15,0,103.8,50.4,21.2,7.4,4.2,13.6,0.4032,0.6428,0.3736,-2.0
22017,0021700430,2017-12-16 00:00:00,1610612762,28,1629,0,100,38,24,9,7,12,0.457,0.643,0.5,-9,0,100.4,41.0,19.6,8.4,4.6,16.0,0.45,0.8019999999999999,0.37360000000000004,-5.0
22017,0021700435,2017-12-16 00:00:00,1610612759,26,1543,1,98,41,14,5,2,7,0.453,0.833,0.2,2,1,104.8,44.0,21.2,6.2,5.2,13.2,0.46980000000000005,0.7243999999999999,0.3534,-0.6
22017,0021700433,2017-12-16 00:00:00,1610612745,10,624,1,115,38,16,7,4,15,0.461,0.81,0.314,4,1,119.6,41.4,22.0,11.4,4.4,12.4,0.49260000000000004,0.7448,0.38899999999999996,10.4
22017,0021700436,2017-12-16 00:00:00,1610612738,2,129,1,102,42,21,6,6,17,0.488,0.714,0.467,9,0,99.4,39.2,20.2,7.2,3.6,13.4,0.45519999999999994,0.7874000000000001,0.3272,-4.4
22017,0021700430,2017-12-16 00:00:00,1610612739,5,346,1,109,41,30,9,1,12,0.532,0.882,0.455,9,1,110.4,39.2,28.8,7.2,3.2,15.2,0.4894,0.7304,0.4182,5.4
22017,0021700429,2017-12-16 00:00:00,1610612757,24,1395,1,93,47,19,2,3,20,0.468,0.5,0.417,2,0,102.0,38.2,16.6,6.2,4.6,14.2,0.4542,0.8338000000000001,0.3868,-2.8
22017,0021700432,2017-12-16 00:00:00,1610612746,12,710,0,85,46,18,3,5,18,0.438,0.5,0.286,-5,0,102.6,46.2,21.0,8.4,5.2,12.0,0.4258,0.7457999999999999,0.34540000000000004,0.4
22017,0021700434,2017-12-16 00:00:00,1610612750,17,1037,0,106,31,21,14,8,7,0.421,0.708,0.333,-2,1,106.6,42.8,22.6,9.2,5.4,12.4,0.492,0.8091999999999999,0.3238,5.0
22017,0021700432,2017-12-16 00:00:00,1610612748,15,911,1,90,37,22,10,8,9,0.378,0.762,0.343,5,1,102.4,36.8,22.2,7.4,5.8,14.6,0.5084,0.7352000000000001,0.42639999999999995,4.8
22017,0021700435,2017-12-16 00:00:00,1610612742,6,373,0,96,38,23,4,4,10,0.488,0.889,0.357,-2,0,95.2,38.8,20.4,6.8,3.0,10.8,0.4394,0.7974,0.3626,-5.6
22017,0021700437,2017-12-17 00:00:00,1610612761,27,1620,1,108,46,20,8,9,12,0.424,0.821,0.433,15,1,108.8,42.6,20.6,8.4,3.8,10.8,0.4628,0.7454,0.3106,11.6
22017,0021700438,2017-12-17 00:00:00,1610612765,8,513,1,114,39,27,11,3,13,0.472,0.813,0.5,4,1,94.4,45.0,19.8,7.8,4.2,13.6,0.395,0.7554000000000001,0.38920000000000005,-2.6
22017,0021700440,2017-12-17 00:00:00,1610612739,5,318,1,106,42,24,6,4,9,0.471,0.833,0.412,7,0,112.0,38.8,29.2,8.0,2.8,14.6,0.501,0.783,0.43740000000000007,6.0
22017,0021700437,2017-12-17 00:00:00,1610612758,25,1476,0,93,32,25,9,9,17,0.469,0.75,0.423,-15,0,98.6,44.0,21.2,9.4,4.0,15.6,0.4516,0.6482,0.3846,-6.0
22017,0021700438,2017-12-17 00:00:00,1610612753,21,1226,0,110,40,27,6,4,17,0.482,0.647,0.515,-4,0,98.4,44.6,22.6,6.8,5.0,14.4,0.4314,0.7266,0.3024,-7.0
22017,0021700439,2017-12-17 00:00:00,1610612751,1,97,0,97,29,26,7,2,12,0.42,0.81,0.364,-12,1,96.6,45.0,20.4,4.8,4.2,17.2,0.4234,0.7716000000000001,0.2758,-8.4
22017,0021700440,2017-12-17 00:00:00,1610612764,29,1716,0,99,51,20,4,5,10,0.429,0.563,0.364,-7,1,102.4,45.0,23.6,7.6,4.8,14.0,0.46580000000000005,0.6764,0.32080000000000003,3.8
22017,0021700439,2017-12-17 00:00:00,1610612754,11,639,1,109,43,21,6,7,15,0.566,0.789,0.444,12,0,104.6,44.2,21.0,7.4,4.2,12.4,0.45360000000000006,0.734,0.3586,1.0
22017,0021700450,2017-12-18 00:00:00,1610612744,9,534,1,116,61,25,6,10,15,0.402,0.905,0.324,2,0,110.2,43.0,30.4,7.8,9.0,15.2,0.5254,0.7578,0.4242,10.0
22017,0021700441,2017-12-18 00:00:00,1610612766,3,221,1,109,47,30,10,6,19,0.489,0.875,0.45,18,1,100.0,46.6,19.2,6.8,3.2,12.2,0.42799999999999994,0.6952,0.3252,-3.6
22017,0021700447,2017-12-18 00:00:00,1610612743,7,425,0,94,45,21,8,3,12,0.43,0.667,0.324,-1,0,111.4,46.2,24.8,8.4,4.6,16.6,0.4816,0.7857999999999999,0.3578,4.6
22017,0021700446,2017-12-18 00:00:00,1610612757,24,1409,0,107,40,26,6,8,17,0.548,1.0,0.417,-1,0,102.2,39.4,16.8,6.2,4.2,14.4,0.46580000000000005,0.7814,0.3814,0.4
22017,0021700444,2017-12-18 00:00:00,1610612755,22,1280,0,115,47,30,9,8,20,0.484,0.722,0.424,-2,0,112.2,46.4,30.6,7.4,5.2,20.0,0.47059999999999996,0.8612,0.3468,-2.6
22017,0021700441,2017-12-18 00:00:00,1610612752,19,1105,0,91,37,21,10,5,17,0.419,0.8,0.167,-18,0,109.6,39.4,22.0,8.4,4.2,14.2,0.4896,0.8446,0.4208,5.6
22017,0021700449,2017-12-18 00:00:00,1610612759,26,1549,1,109,45,22,7,4,18,0.488,0.8,0.375,18,1,101.0,45.4,18.0,6.0,4.2,12.4,0.4546,0.7196,0.2894,-2.6
22017,0021700450,2017-12-18 00:00:00,1610612747,13,792,0,114,45,23,9,9,12,0.446,0.629,0.4,-2,1,106.6,47.2,23.8,8.4,5.4,16.2,0.4464,0.678,0.3416,-4.4
22017,0021700442,2017-12-18 00:00:00,1610612738,2,126,1,112,38,26,6,4,20,0.557,0.571,0.615,1,0,99.4,39.8,21.6,6.4,4.8,14.0,0.4612,0.7538,0.3628,-2.0
22017,0021700443,2017-12-18 00:00:00,1610612737,0,43,1,110,39,25,8,6,13,0.458,0.839,0.364,6,1,104.6,36.2,27.2,7.6,5.0,14.4,0.4720000000000001,0.7866,0.3982,-4.4
22017,0021700447,2017-12-18 00:00:00,1610612760,20,1196,1,95,40,13,9,5,10,0.481,0.667,0.292,1,1,104.0,48.0,21.2,8.0,5.0,14.0,0.4104,0.6584,0.404,-4.0
22017,0021700444,2017-12-18 00:00:00,1610612741,4,282,1,117,39,27,9,7,16,0.478,0.842,0.464,2,1,109.8,47.6,23.8,8.2,4.0,11.8,0.4814,0.6764,0.3606,8.4
22017,0021700448,2017-12-18 00:00:00,1610612742,6,399,0,91,42,21,10,5,15,0.364,0.941,0.297,-6,1,96.4,37.4,21.2,6.2,2.8,10.6,0.458,0.8221999999999999,0.3698,-4.6
22017,0021700449,2017-12-18 00:00:00,1610612746,12,721,0,91,42,21,12,4,18,0.44,0.5,0.31,-18,0,98.2,46.8,20.0,7.8,5.6,13.8,0.4246,0.7258,0.34,0.6
22017,0021700448,2017-12-18 00:00:00,1610612756,23,1340,1,97,49,17,9,6,19,0.443,0.773,0.4,6,0,101.8,44.0,19.4,4.2,4.4,15.0,0.44300000000000006,0.796,0.31880000000000003,-4.8
22017,0021700445,2017-12-18 00:00:00,1610612745,10,636,1,120,52,25,5,7,14,0.519,0.852,0.395,21,1,120.2,39.8,20.8,10.8,4.2,12.0,0.491,0.7568,0.366,9.0
22017,0021700442,2017-12-18 00:00:00,1610612754,11,669,0,111,38,14,12,3,13,0.468,0.789,0.333,-1,1,106.8,45.0,21.0,7.2,4.6,12.8,0.4772,0.7318,0.37679999999999997,3.0
22017,0021700445,2017-12-18 00:00:00,1610612762,28,1634,0,99,32,17,12,1,6,0.462,0.875,0.296,-21,0,101.6,41.6,20.8,7.0,5.0,14.8,0.4554,0.7878,0.40700000000000003,-5.6
22017,0021700443,2017-12-18 00:00:00,1610612748,15,870,0,104,42,19,9,6,19,0.456,0.833,0.28,-6,0,99.4,38.4,21.0,8.0,6.6,12.6,0.4756,0.7376,0.3892,8.2
22017,0021700446,2017-12-18 00:00:00,1610612750,17,1038,1,108,32,19,6,2,10,0.462,0.81,0.368,1,1,109.4,42.2,23.4,10.2,6.6,12.0,0.4875999999999999,0.7613999999999999,0.34340000000000004,5.2
22017,0021700451,2017-12-19 00:00:00,1610612755,22,1329,0,95,53,21,7,6,20,0.42,0.708,0.286,-6,1,114.4,47.0,30.8,8.6,4.2,20.4,0.47119999999999995,0.8532,0.35459999999999997,-2.4
22017,0021700452,2017-12-19 00:00:00,1610612764,29,1729,1,116,44,29,8,3,16,0.5,0.714,0.4,10,1,100.4,47.6,22.6,7.2,5.0,13.8,0.4504,0.6369999999999999,0.3174,0.4
22017,0021700453,2017-12-19 00:00:00,1610612739,5,305,0,116,37,26,9,3,14,0.5,0.833,0.39,-3,0,112.8,38.4,29.4,8.4,2.8,13.8,0.5082,0.7950000000000002,0.4586,8.2
22017,0021700453,2017-12-19 00:00:00,1610612749,16,962,1,119,40,27,12,3,14,0.524,0.815,0.379,3,1,110.8,40.4,21.2,10.0,5.8,11.2,0.4814,0.7678,0.322,1.4
22017,0021700452,2017-12-19 00:00:00,1610612740,18,1072,0,106,42,20,7,1,16,0.425,0.825,0.25,-10,0,117.8,38.4,28.8,7.4,6.0,18.2,0.5296,0.7394000000000001,0.4976,-1.2
22017,0021700451,2017-12-19 00:00:00,1610612758,25,1472,1,101,39,21,11,6,12,0.451,0.522,0.259,6,0,98.2,41.4,21.2,8.2,4.8,16.2,0.4548,0.6906,0.40659999999999996,-7.8
22017,0021700454,2017-12-20 00:00:00,1610612766,3,229,0,111,39,21,10,6,12,0.459,0.743,0.304,-18,1,102.0,47.4,21.0,7.4,3.8,13.8,0.43760000000000004,0.7416,0.3512,2.2
22017,0021700454,2017-12-20 00:00:00,1610612761,27,1569,1,129,43,35,6,7,14,0.538,0.833,0.485,18,0,107.2,44.6,20.4,8.4,5.0,11.0,0.45280000000000004,0.7338,0.3134,12.8
22017,0021700463,2017-12-20 00:00:00,1610612757,24,1446,0,91,37,18,13,2,9,0.396,0.643,0.24,-2,1,100.2,40.8,18.2,6.6,4.8,14.6,0.4732,0.8314,0.37699999999999995,1.6
22017,0021700457,2017-12-20 00:00:00,1610612758,25,1451,1,104,48,14,4,4,14,0.488,0.85,0.368,5,0,95.2,40.0,21.2,8.0,5.2,14.6,0.44800000000000006,0.6664,0.3718,-8.0
22017,0021700459,2017-12-20 00:00:00,1610612745,10,621,0,116,47,19,7,5,15,0.411,0.781,0.405,-6,1,119.4,43.2,23.0,9.2,5.2,12.4,0.48819999999999997,0.7652,0.365,11.8
22017,0021700463,2017-12-20 00:00:00,1610612759,26,1532,1,93,53,17,7,9,23,0.519,0.833,0.353,2,0,101.8,45.2,19.2,6.2,4.4,13.4,0.45840000000000003,0.7045999999999999,0.3052,0.4
22017,0021700458,2017-12-20 00:00:00,1610612741,4,281,1,112,51,31,6,8,13,0.506,0.929,0.344,18,1,109.4,44.2,24.6,9.0,4.0,12.2,0.48,0.6902,0.3868,7.2
22017,0021700464,2017-12-20 00:00:00,1610612763,14,821,0,84,41,20,10,6,17,0.333,0.842,0.387,-13,0,91.8,41.2,19.4,7.4,3.4,16.4,0.4164,0.7562,0.3878,-7.8
22017,0021700457,2017-12-20 00:00:00,1610612751,1,111,0,99,38,15,5,7,11,0.39,0.87,0.357,-5,1,96.0,41.0,20.8,5.6,3.2,16.4,0.41980000000000006,0.807,0.2892,-11.8
22017,0021700456,2017-12-20 00:00:00,1610612748,15,872,1,90,46,23,6,3,15,0.44,0.56,0.357,1,0,100.0,38.0,21.8,8.6,6.2,15.2,0.4734,0.7756000000000001,0.386,4.6
22017,0021700461,2017-12-20 00:00:00,1610612765,8,470,0,93,38,19,4,2,13,0.429,0.909,0.292,-17,0,97.6,43.0,21.2,8.4,4.4,13.6,0.40679999999999994,0.8128,0.40040000000000003,-1.0
22017,0021700462,2017-12-20 00:00:00,1610612750,17,993,1,112,37,28,12,2,9,0.494,0.947,0.333,8,0,108.4,39.4,21.4,10.6,5.6,11.0,0.4702,0.7710000000000001,0.34340000000000004,4.2
22017,0021700456,2017-12-20 00:00:00,1610612738,2,159,0,89,44,18,5,5,10,0.375,0.762,0.406,-1,1,103.6,37.4,23.6,6.8,4.8,15.2,0.48900000000000005,0.7123999999999999,0.41240000000000004,-3.8
22017,0021700455,2017-12-20 00:00:00,1610612737,0,39,0,95,43,27,5,6,14,0.432,0.85,0.276,-10,1,103.2,36.0,25.6,7.8,5.0,14.6,0.461,0.8104000000000001,0.368,-4.6
22017,0021700459,2017-12-20 00:00:00,1610612747,13,764,1,122,47,27,8,5,10,0.471,0.628,0.429,6,0,110.4,47.2,25.2,8.4,6.0,14.4,0.45940000000000003,0.6572,0.3574,-0.2
22017,0021700460,2017-12-20 00:00:00,1610612760,20,1216,1,107,42,23,15,5,14,0.519,0.864,0.348,28,1,102.6,46.6,20.2,8.4,5.0,14.0,0.4284,0.6756,0.3918,-4.0
